SKU_Code,Design_No.,Stock,Category,Size,Color
SET217-KR-PP-XL,SET217,6,kurta set,XL,sea green
SET217-KR-PP-XS,SET217,18,kurta set,XS,sea green
SET217-KR-PP-XXL,SET217,9,kurta set,XXL,sea green
SET217-KR-PP-XXXL,SET217,4,kurta set,XXXL,sea green
SET218-KR-NP-L,SET218,4,kurta set,L,sky blue
SET218-KR-NP-M,SET218,3,kurta set,M,sky blue
SET218-KR-NP-S,SET218,5,kurta set,S,sky blue
SET218-KR-NP-XL,SET218,4,kurta set,XL,sky blue
SET218-KR-NP-XS,SET218,9,kurta set,XS,sky blue
SET218-KR-NP-XXL,SET218,10,kurta set,XXL,sky blue
SET218-KR-NP-XXXL,SET218,5,kurta set,XXXL,sky blue
SET219-KR-PP-L,SET219,6,kurta set,L,turquoise green
SET219-KR-PP-M,SET219,5,kurta set,M,turquoise green
SET219-KR-PP-S,SET219,23,kurta set,S,turquoise green
SET219-KR-PP-XL,SET219,5,kurta set,XL,turquoise green
SET219-KR-PP-XS,SET219,65,kurta set,XS,turquoise green
SET219-KR-PP-XXL,SET219,2,kurta set,XXL,turquoise green
SET219-KR-PP-XXXL,SET219,2,kurta set,XXXL,turquoise green
SET220-KR-PP-L,SET220,2,kurta set,L,white
SET220-KR-PP-M,SET220,3,kurta set,M,white
SET220-KR-PP-S,SET220,33,kurta set,S,white
SET220-KR-PP-XL,SET220,3,kurta set,XL,white
SET220-KR-PP-XS,SET220,31,kurta set,XS,white
SET220-KR-PP-XXL,SET220,7,kurta set,XXL,white
SET220-KR-PP-XXXL,SET220,3,kurta set,XXXL,white
SET221-KR-NP-M,SET221,8,kurta set,M,mustard
SET221-KR-NP-S,SET221,13,kurta set,S,mustard
SET221-KR-NP-XL,SET221,2,kurta set,XL,mustard
SET221-KR-NP-XS,SET221,44,kurta set,XS,mustard
SET221-KR-NP-XXL,SET221,11,kurta set,XXL,mustard
SET221-KR-NP-XXXL,SET221,29,kurta set,XXXL,mustard
SET223-KR-NP-L,SET223,1,kurta set,L,pink
SET223-KR-NP-M,SET223,2,kurta set,M,pink
SET223-KR-NP-S,SET223,5,kurta set,S,pink
SET223-KR-NP-XL,SET223,2,kurta set,XL,pink
SET223-KR-NP-XS,SET223,28,kurta set,XS,pink
SET223-KR-NP-XXL,SET223,4,kurta set,XXL,pink
SET223-KR-NP-XXXL,SET223,3,kurta set,XXXL,pink
SET224-KR-NP-L,SET224,2,kurta set,L,rust
SET224-KR-NP-S,SET224,6,kurta set,S,rust
SET224-KR-NP-XL,SET224,3,kurta set,XL,rust
SET224-KR-NP-XS,SET224,6,kurta set,XS,rust
SET224-KR-NP-XXL,SET224,5,kurta set,XXL,rust
SET224-KR-NP-XXXL,SET224,65,kurta set,XXXL,rust
SET225-KR-NP-L,SET225,2,kurta,L,mustard
SET225-KR-NP-M,SET225,2,kurta,M,mustard
SET225-KR-NP-S,SET225,2,kurta,S,mustard
SET225-KR-NP-XL,SET225,14,kurta,XL,mustard
SET225-KR-NP-XS,SET225,9,kurta,XS,mustard
SET225-KR-NP-XXL,SET225,5,kurta,XXL,mustard
SET225-KR-NP-XXXL,SET225,4,kurta,XXXL,mustard
SET226-KR-PP-L,SET226,33,kurta set,L,grey
SET226-KR-PP-M,SET226,13,kurta set,M,grey
SET226-KR-PP-S,SET226,49,kurta set,S,grey
SET226-KR-PP-XL,SET226,4,kurta set,XL,grey
SET226-KR-PP-XS,SET226,4,kurta set,XS,grey
SET226-KR-PP-XXL,SET226,6,kurta set,XXL,grey
SET226-KR-PP-XXXL,SET226,4,kurta set,XXXL,grey
SET227-KR-PP-L,SET227,2,kurta set,L,pink
SET227-KR-PP-M,SET227,6,kurta set,M,pink
SET227-KR-PP-S,SET227,4,kurta set,S,pink
SET227-KR-PP-XL,SET227,6,kurta set,XL,pink
SET227-KR-PP-XS,SET227,6,kurta set,XS,pink
SET227-KR-PP-XXL,SET227,6,kurta set,XXL,pink
SET227-KR-PP-XXXL,SET227,2,kurta set,XXXL,pink
SET228-KR-PP-L,SET228,9,kurta set,L,yellow
SET228-KR-PP-M,SET228,30,kurta set,M,yellow
SET228-KR-PP-S,SET228,6,kurta set,S,yellow
SET228-KR-PP-XL,SET228,2,kurta set,XL,yellow
SET228-KR-PP-XS,SET228,46,kurta set,XS,yellow
SET228-KR-PP-XXL,SET228,6,kurta set,XXL,yellow
SET228-KR-PP-XXXL,SET228,2,kurta set,XXXL,yellow
SET229-KR-PP-L,SET229,21,kurta set,L,mauve
SET229-KR-PP-M,SET229,25,kurta set,M,mauve
SET229-KR-PP-S,SET229,36,kurta set,S,mauve
SET229-KR-PP-XL,SET229,18,kurta set,XL,mauve
SET229-KR-PP-XS,SET229,25,kurta set,XS,mauve
SET229-KR-PP-XXL,SET229,28,kurta set,XXL,mauve
SET229-KR-PP-XXXL,SET229,29,kurta set,XXXL,mauve
SET230-KR-PP-L,SET230,29,kurta set,L,blue
SET230-KR-PP-M,SET230,30,kurta set,M,blue
SET230-KR-PP-S,SET230,35,kurta set,S,blue
SET230-KR-PP-XL,SET230,53,kurta set,XL,blue
SET230-KR-PP-XS,SET230,23,kurta set,XS,blue
SET230-KR-PP-XXL,SET230,21,kurta set,XXL,blue
SET230-KR-PP-XXXL,SET230,10,kurta set,XXXL,blue
SET231-KR-PP-M,SET231,2,kurta set,M,cream
SET231-KR-PP-XL,SET231,2,kurta set,XL,cream
SET231-KR-PP-XXL,SET231,2,kurta set,XXL,cream
SET232-KR-PP-L,SET232,13,kurta set,L,pink
SET232-KR-PP-M,SET232,37,kurta set,M,pink
SET232-KR-PP-S,SET232,44,kurta set,S,pink
SET232-KR-PP-XL,SET232,4,kurta set,XL,pink
SET232-KR-PP-XS,SET232,30,kurta set,XS,pink
SET232-KR-PP-XXL,SET232,2,kurta set,XXL,pink
SET232-KR-PP-XXXL,SET232,8,kurta set,XXXL,pink
SET233-KR-PP-L,SET233,4,kurta set,L,pink
SET233-KR-PP-M,SET233,4,kurta set,M,pink
SET233-KR-PP-S,SET233,5,kurta set,S,pink
SET233-KR-PP-XL,SET233,2,kurta set,XL,pink
SET233-KR-PP-XS,SET233,17,kurta set,XS,pink
SET233-KR-PP-XXL,SET233,1,kurta set,XXL,pink
SET233-KR-PP-XXXL,SET233,2,kurta set,XXXL,pink
SET235-KR-PP-S,SET235,1,kurta set,S,beige
SET235-KR-PP-XL,SET235,1,kurta set,XL,beige
SET236-KR-PP-L,SET236,8,set,L,pink
SET236-KR-PP-M,SET236,6,set,M,pink
SET236-KR-PP-S,SET236,9,set,S,pink
SET236-KR-PP-XL,SET236,8,set,XL,pink
SET236-KR-PP-XS,SET236,18,set,XS,pink
SET236-KR-PP-XXXL,SET236,4,set,XXXL,pink
SET238-KR-PP-L,SET238,2,kurta set,L,grey
SET238-KR-PP-M,SET238,2,kurta set,M,grey
SET238-KR-PP-S,SET238,5,kurta set,S,grey
SET238-KR-PP-XL,SET238,1,kurta set,XL,grey
SET238-KR-PP-XS,SET238,35,kurta set,XS,grey
SET238-KR-PP-XXL,SET238,2,kurta set,XXL,grey
SET238-KR-PP-XXXL,SET238,2,kurta set,XXXL,grey
SET239-KR-NP-L,SET239,4,kurta set,L,off white
SET239-KR-NP-M,SET239,4,kurta set,M,off white
SET239-KR-NP-S,SET239,7,kurta set,S,off white
SET239-KR-NP-XL,SET239,2,kurta set,XL,off white
SET239-KR-NP-XS,SET239,3,kurta set,XS,off white
SET239-KR-NP-XXL,SET239,2,kurta set,XXL,off white
SET239-KR-NP-XXXL,SET239,4,kurta set,XXXL,off white
SET240-KR-PP-L,SET240,17,kurta set,L,yellow
SET240-KR-PP-M,SET240,17,kurta set,M,yellow
SET240-KR-PP-S,SET240,43,kurta set,S,yellow
SET240-KR-PP-XL,SET240,27,kurta set,XL,yellow
SET240-KR-PP-XS,SET240,26,kurta set,XS,yellow
SET240-KR-PP-XXL,SET240,10,kurta set,XXL,yellow
SET240-KR-PP-XXXL,SET240,7,kurta set,XXXL,yellow
SET241-KR-PP-XS,SET241,1,kurta set,XS,turquoise green
SET241-KR-PP-XXL,SET241,1,kurta set,XXL,turquoise green
SET242-KR-PP-L,SET242,2,kurta set,L,black
SET242-KR-PP-M,SET242,2,kurta set,M,black
SET242-KR-PP-S,SET242,12,kurta set,S,black
SET242-KR-PP-XL,SET242,3,kurta set,XL,black
SET242-KR-PP-XS,SET242,5,kurta set,XS,black
SET242-KR-PP-XXL,SET242,2,kurta set,XXL,black
SET242-KR-PP-XXXL,SET242,2,kurta set,XXXL,black
SET243-KR-PP-L,SET243,4,kurta set,L,blue
SET243-KR-PP-M,SET243,10,kurta set,M,blue
SET243-KR-PP-S,SET243,8,kurta set,S,blue
SET243-KR-PP-XL,SET243,10,kurta set,XL,blue
SET243-KR-PP-XS,SET243,12,kurta set,XS,blue
SET243-KR-PP-XXL,SET243,3,kurta set,XXL,blue
SET243-KR-PP-XXXL,SET243,3,kurta set,XXXL,blue
SET244-KR-NP-L,SET244,30,kurta set,L,pink
SET244-KR-NP-M,SET244,26,kurta set,M,pink
SET244-KR-NP-S,SET244,35,kurta set,S,pink
SET244-KR-NP-XL,SET244,34,kurta set,XL,pink
SET244-KR-NP-XS,SET244,20,kurta set,XS,pink
SET244-KR-NP-XXL,SET244,13,kurta set,XXL,pink
SET244-KR-NP-XXXL,SET244,27,kurta set,XXXL,pink
SET245-KR-NP-L,SET245,85,kurta set,L,mustard
SET245-KR-NP-M,SET245,113,kurta set,M,mustard
SET245-KR-NP-S,SET245,131,kurta set,S,mustard
SET245-KR-NP-XL,SET245,103,kurta set,XL,mustard
SET245-KR-NP-XS,SET245,92,kurta set,XS,mustard
SET245-KR-NP-XXL,SET245,43,kurta set,XXL,mustard
SET245-KR-NP-XXXL,SET245,39,kurta set,XXXL,mustard
SET246-KR-PP-L,SET246,8,kurta set,L,red
SET246-KR-PP-M,SET246,22,kurta set,M,red
SET246-KR-PP-S,SET246,39,kurta set,S,red
SET246-KR-PP-XL,SET246,4,kurta set,XL,red
SET246-KR-PP-XS,SET246,42,kurta set,XS,red
SET246-KR-PP-XXL,SET246,10,kurta set,XXL,red
SET246-KR-PP-XXXL,SET246,4,kurta set,XXXL,red
SET247-KR-SHA-L,SET247,5,kurta set,L,teal
SET247-KR-SHA-M,SET247,6,kurta set,M,teal
SET247-KR-SHA-S,SET247,25,kurta set,S,teal
SET247-KR-SHA-XL,SET247,3,kurta set,XL,teal
SET247-KR-SHA-XS,SET247,49,kurta set,XS,teal
SET247-KR-SHA-XXL,SET247,2,kurta set,XXL,teal
SET247-KR-SHA-XXXL,SET247,4,kurta set,XXXL,teal
SET248-KR-NP-L,SET248,4,kurta set,L,teal
SET248-KR-NP-M,SET248,7,kurta set,M,teal
SET248-KR-NP-S,SET248,4,kurta set,S,teal
SET248-KR-NP-XL,SET248,12,kurta set,XL,teal
SET248-KR-NP-XS,SET248,7,kurta set,XS,teal
SET248-KR-NP-XXL,SET248,4,kurta set,XXL,teal
SET248-KR-NP-XXXL,SET248,10,kurta set,XXXL,teal
SET249-KR-NP-L,SET249,2,kurta set,L,green
SET249-KR-NP-M,SET249,9,kurta set,M,green
SET249-KR-NP-S,SET249,18,kurta set,S,green
SET249-KR-NP-XL,SET249,4,kurta set,XL,green
SET249-KR-NP-XS,SET249,52,kurta set,XS,green
SET249-KR-NP-XXL,SET249,3,kurta set,XXL,green
SET249-KR-NP-XXXL,SET249,13,kurta set,XXXL,green
SET250-KR-SHA-L,SET250,13,kurta set,L,magenta
SET250-KR-SHA-M,SET250,35,kurta set,M,magenta
SET250-KR-SHA-S,SET250,5,kurta set,S,magenta
SET250-KR-SHA-XL,SET250,2,kurta set,XL,magenta
SET250-KR-SHA-XS,SET250,2,kurta set,XS,magenta
SET250-KR-SHA-XXL,SET250,4,kurta set,XXL,magenta
SET250-KR-SHA-XXXL,SET250,5,kurta set,XXXL,magenta
SET251-KR-PP-L,SET251,44,kurta,L,cream
SET251-KR-PP-M,SET251,15,kurta,M,cream
SET251-KR-PP-S,SET251,53,kurta,S,cream
SET251-KR-PP-XL,SET251,32,kurta,XL,cream
SET251-KR-PP-XS,SET251,40,kurta,XS,cream
SET251-KR-PP-XXL,SET251,31,kurta,XXL,cream
SET251-KR-PP-XXXL,SET251,26,kurta,XXXL,cream
SET252-KR-PP-L,SET252,105,kurta set,L,yellow
SET252-KR-PP-M,SET252,154,kurta set,M,yellow
SET252-KR-PP-S,SET252,223,kurta set,S,yellow
SET252-KR-PP-XL,SET252,55,kurta set,XL,yellow
SET252-KR-PP-XS,SET252,148,kurta set,XS,yellow
SET252-KR-PP-XXL,SET252,76,kurta set,XXL,yellow
SET252-KR-PP-XXXL,SET252,95,kurta set,XXXL,yellow
SET253-KR-NP-L,SET253,6,kurta set,L,black
SET253-KR-NP-M,SET253,11,kurta set,M,black
SET253-KR-NP-S,SET253,26,kurta set,S,black
SET253-KR-NP-XL,SET253,8,kurta set,XL,black
SET253-KR-NP-XS,SET253,13,kurta set,XS,black
SET253-KR-NP-XXL,SET253,8,kurta set,XXL,black
SET253-KR-NP-XXXL,SET253,2,kurta set,XXXL,black
SET254-KR-NP-L,SET254,2,kurta set,L,grey
SET254-KR-NP-M,SET254,3,kurta set,M,grey
SET254-KR-NP-S,SET254,7,kurta set,S,grey
SET254-KR-NP-XL,SET254,2,kurta set,XL,grey
SET254-KR-NP-XS,SET254,10,kurta set,XS,grey
SET254-KR-NP-XXL,SET254,3,kurta set,XXL,grey
SET254-KR-NP-XXXL,SET254,2,kurta set,XXXL,grey
SET257-KR-PP-L,SET257,1,set,L,beige
SET257-KR-PP-M,SET257,3,set,M,beige
SET257-KR-PP-S,SET257,5,set,S,beige
SET257-KR-PP-XL,SET257,3,set,XL,beige
SET257-KR-PP-XS,SET257,2,set,XS,beige
SET257-KR-PP-XXXL,SET257,2,set,XXXL,beige
SET258-KR-PP-M,SET258,1,kurta set,M,off white
SET258-KR-PP-S,SET258,7,kurta set,S,off white
SET258-KR-PP-XL,SET258,1,kurta set,XL,off white
SET258-KR-PP-XS,SET258,6,kurta set,XS,off white
SET258-KR-PP-XXL,SET258,1,kurta set,XXL,off white
SET258-KR-PP-XXXL,SET258,3,kurta set,XXXL,off white
SET260-KR-PP-M,SET260,1,kurta set,M,grey
SET260-KR-PP-XL,SET260,1,kurta set,XL,grey
SET260-KR-PP-XXL,SET260,3,kurta set,XXL,grey
SET261-KR-PP-L,SET261,1,kurta set,L,turquoise
SET261-KR-PP-S,SET261,3,kurta set,S,turquoise
SET262-KR-NP-L,SET262,4,kurta set,L,green
SET262-KR-NP-M,SET262,1,kurta set,M,green
SET262-KR-NP-S,SET262,4,kurta set,S,green
SET262-KR-NP-XL,SET262,2,kurta set,XL,green
SET262-KR-NP-XS,SET262,44,kurta set,XS,green
SET262-KR-NP-XXL,SET262,2,kurta set,XXL,green
SET262-KR-NP-XXXL,SET262,45,kurta set,XXXL,green
SET263-KR-NP-L,SET263,4,kurta set,L,turquoise
SET263-KR-NP-M,SET263,6,kurta set,M,turquoise
SET263-KR-NP-S,SET263,15,kurta set,S,turquoise
SET263-KR-NP-XL,SET263,5,kurta set,XL,turquoise
SET263-KR-NP-XS,SET263,40,kurta set,XS,turquoise
SET263-KR-NP-XXL,SET263,17,kurta set,XXL,turquoise
SET263-KR-NP-XXXL,SET263,28,kurta set,XXXL,turquoise
SET264-KR-NP-L,SET264,76,kurta set,L,gold
SET264-KR-NP-M,SET264,295,kurta set,M,gold
SET264-KR-NP-S,SET264,330,kurta set,S,gold
SET264-KR-NP-XL,SET264,81,kurta set,XL,gold
SET264-KR-NP-XS,SET264,237,kurta set,XS,gold
SET264-KR-NP-XXL,SET264,127,kurta set,XXL,gold
SET264-KR-NP-XXXL,SET264,12,kurta set,XXXL,gold
SET265-KR-NP-L,SET265,9,kurta set,L,pink
SET265-KR-NP-M,SET265,84,kurta set,M,pink
SET265-KR-NP-S,SET265,19,kurta set,S,pink
SET265-KR-NP-XL,SET265,33,kurta set,XL,pink
SET265-KR-NP-XS,SET265,18,kurta set,XS,pink
SET265-KR-NP-XXL,SET265,14,kurta set,XXL,pink
SET265-KR-NP-XXXL,SET265,16,kurta set,XXXL,pink
SET266-KR-NP-L,SET266,35,set,L,black
SET266-KR-NP-M,SET266,112,set,M,black
SET266-KR-NP-S,SET266,57,set,S,black
SET266-KR-NP-XL,SET266,60,set,XL,black
SET266-KR-NP-XS,SET266,47,set,XS,black
SET266-KR-NP-XXL,SET266,19,set,XXL,black
SET266-KR-NP-XXXL,SET266,53,set,XXXL,black
SET267-KR-NP-L,SET267,97,set,L,pink
SET267-KR-NP-M,SET267,109,set,M,pink
SET267-KR-NP-S,SET267,128,set,S,pink
SET267-KR-NP-XL,SET267,67,set,XL,pink
SET267-KR-NP-XS,SET267,107,set,XS,pink
SET267-KR-NP-XXL,SET267,103,set,XXL,pink
SET267-KR-NP-XXXL,SET267,103,set,XXXL,pink
SET268-KR-NP-L,SET268,384,kurta set,L,off white
SET268-KR-NP-M,SET268,542,kurta set,M,off white
SET268-KR-NP-S,SET268,807,kurta set,S,off white
SET268-KR-NP-XL,SET268,176,kurta set,XL,off white
SET268-KR-NP-XS,SET268,403,kurta set,XS,off white
SET268-KR-NP-XXL,SET268,191,kurta set,XXL,off white
SET268-KR-NP-XXXL,SET268,112,kurta set,XXXL,off white
SET269-KR-NP-L,SET269,89,set,L,green
SET269-KR-NP-M,SET269,310,set,M,green
SET269-KR-NP-S,SET269,143,set,S,green
SET269-KR-NP-XL,SET269,90,set,XL,green
SET269-KR-NP-XS,SET269,162,set,XS,green
SET269-KR-NP-XXL,SET269,13,set,XXL,green
SET269-KR-NP-XXXL,SET269,26,set,XXXL,green
SET270-KR-PP-M,SET270,1,kurta set,M,green
SET270-KR-PP-S,SET270,10,kurta set,S,green
SET270-KR-PP-XL,SET270,3,kurta set,XL,green
SET270-KR-PP-XXL,SET270,5,kurta set,XXL,green
SET271-KR-NP-M,SET271,2,kurta,M,green
SET271-KR-NP-S,SET271,8,kurta,S,green
SET271-KR-NP-XL,SET271,5,kurta,XL,green
SET271-KR-NP-XS,SET271,1,kurta,XS,green
SET271-KR-NP-XXL,SET271,2,kurta,XXL,green
SET271-KR-NP-XXXL,SET271,3,kurta,XXXL,green
SET272-KR-PP-L,SET272,3,kurta set,L,mustard
SET272-KR-PP-M,SET272,8,kurta set,M,mustard
SET272-KR-PP-S,SET272,6,kurta set,S,mustard
SET272-KR-PP-XL,SET272,4,kurta set,XL,mustard
SET272-KR-PP-XS,SET272,46,kurta set,XS,mustard
SET272-KR-PP-XXL,SET272,5,kurta set,XXL,mustard
SET272-KR-PP-XXXL,SET272,17,kurta set,XXXL,mustard
SET273-KR-NP-L,SET273,637,kurta set,L,brown
SET273-KR-NP-M,SET273,880,kurta set,M,brown
SET273-KR-NP-S,SET273,871,kurta set,S,brown
SET273-KR-NP-XL,SET273,445,kurta set,XL,brown
SET273-KR-NP-XS,SET273,862,kurta set,XS,brown
SET273-KR-NP-XXL,SET273,146,kurta set,XXL,brown
SET273-KR-NP-XXXL,SET273,51,kurta set,XXXL,brown
SET274-KR-PP-L,SET274,2,kurta set,L,yellow
SET274-KR-PP-M,SET274,11,kurta set,M,yellow
SET274-KR-PP-S,SET274,14,kurta set,S,yellow
SET274-KR-PP-XL,SET274,13,kurta set,XL,yellow
SET274-KR-PP-XS,SET274,25,kurta set,XS,yellow
SET274-KR-PP-XXL,SET274,39,kurta set,XXL,yellow
SET274-KR-PP-XXXL,SET274,3,kurta set,XXXL,yellow
SET275-KR-NP-L,SET275,2,set,L,blue
SET275-KR-NP-M,SET275,2,set,M,blue
SET275-KR-NP-S,SET275,6,set,S,blue
SET275-KR-NP-XL,SET275,3,set,XL,blue
SET275-KR-NP-XS,SET275,21,set,XS,blue
SET275-KR-NP-XXL,SET275,8,set,XXL,blue
SET275-KR-NP-XXXL,SET275,5,set,XXXL,blue
SET276-KR-PP-L,SET276,45,kurta set,L,blue
SET276-KR-PP-M,SET276,86,kurta set,M,blue
SET276-KR-PP-S,SET276,72,kurta set,S,blue
SET276-KR-PP-XL,SET276,40,kurta set,XL,blue
SET276-KR-PP-XS,SET276,82,kurta set,XS,blue
SET276-KR-PP-XXL,SET276,45,kurta set,XXL,blue
SET276-KR-PP-XXXL,SET276,35,kurta set,XXXL,blue
SET277-KR-NP-L,SET277,6,kurta set,L,turquoise
SET277-KR-NP-M,SET277,4,kurta set,M,turquoise
SET277-KR-NP-S,SET277,32,kurta set,S,turquoise
SET277-KR-NP-XL,SET277,5,kurta set,XL,turquoise
SET277-KR-NP-XS,SET277,8,kurta set,XS,turquoise
SET277-KR-NP-XXL,SET277,9,kurta set,XXL,turquoise
SET277-KR-NP-XXXL,SET277,11,kurta set,XXXL,turquoise
SET278-KR-NP-L,SET278,7,kurta set,L,orange
SET278-KR-NP-M,SET278,4,kurta set,M,orange
SET278-KR-NP-S,SET278,10,kurta set,S,orange
SET278-KR-NP-XL,SET278,3,kurta set,XL,orange
SET278-KR-NP-XS,SET278,16,kurta set,XS,orange
SET278-KR-NP-XXL,SET278,7,kurta set,XXL,orange
SET278-KR-NP-XXXL,SET278,10,kurta set,XXXL,orange
SET279-LC-L,SET279,33,lehenga choli,L,teal
SET279-LC-M,SET279,10,lehenga choli,M,teal
SET279-LC-S,SET279,5,lehenga choli,S,teal
SET279-LC-XL,SET279,40,lehenga choli,XL,teal
SET279-LC-XS,SET279,14,lehenga choli,XS,teal
SET279-LC-XXL,SET279,31,lehenga choli,XXL,teal
SET279-LC-XXXL,SET279,15,lehenga choli,XXXL,teal
SET280-KR-PP-L,SET280,1,kurta set,L,pink
SET280-KR-PP-M,SET280,3,kurta set,M,pink
SET280-KR-PP-S,SET280,4,kurta set,S,pink
SET280-KR-PP-XL,SET280,2,kurta set,XL,pink
SET280-KR-PP-XS,SET280,7,kurta set,XS,pink
SET280-KR-PP-XXL,SET280,2,kurta set,XXL,pink
SET280-KR-PP-XXXL,SET280,3,kurta set,XXXL,pink
SET281-KR-PP-L,SET281,4,set,L,green
SET281-KR-PP-M,SET281,4,set,M,green
SET281-KR-PP-S,SET281,20,set,S,green
SET281-KR-PP-XL,SET281,3,set,XL,green
SET281-KR-PP-XS,SET281,17,set,XS,green
SET281-KR-PP-XXL,SET281,4,set,XXL,green
SET281-KR-PP-XXXL,SET281,8,set,XXXL,green
SET282-KR-PP-L,SET282,2,kurta set,L,yellow
SET282-KR-PP-M,SET282,3,kurta set,M,yellow
